#Parameter	ValAtMax	5	10	20	30	40	50	60	70	80	90	95
a	0.17171717171717174	0.1564012566030645	0.1600779867576648	0.16759734180298233	0.1699024238702449	0.17303108294892558	0.1771600378467276	0.18798579483591096	0.21773687579621362	0.2478618205302309	0.2787938657553397	0.29407166066964663
b	0.19191919191919193	0.17392370267570006	0.17858168258383383	0.18855391535897884	0.190811510354234	0.19429263450858175	0.1995717374281562	0.21288275326474984	0.2482130324861645	0.2817545198229964	0.31588736152962527	0.3345982113728649
Abcc9	1.921921921921922	0.6097793104943771	0.7800798174293705	1.098591484536424	1.8670012120766988	3.317823991617916	5.161578417966908	6.825142605554025	8.625325441929485	12.136613757192444	15.643682196204042	17.853093192076866
Atp2a1	0.2802802802802803	0.20852901138345617	0.2202418386990245	0.23624486251766363	0.24722317672051922	0.2634824642040551	0.2773940859088628	0.28814496203121526	0.3005441067680252	0.3110472087482395	0.3259364311410113	0.3398075922383274
Best3	4.764764764764765	1.4837503858581764	2.083827395344323	3.5188368956479135	4.77829873232185	6.412243212199293	8.25674388905733	10.145192639543016	12.420360724514241	14.767846365344813	17.421270739013	20.732598490822923
Bin1	3.123123123123123	0.954189450674236	1.2442390505547485	2.1195398399222465	3.510192226917652	4.919223263695662	6.704058094075844	8.72180360285188	11.113630900778466	14.015183453204948	16.324051024787796	19.525078470171387
Cacna2d1	1.6416416416416417	0.4520966761181679	0.5913357163596216	0.8456642254843124	1.4914502532062925	3.0413859170969797	4.425142044594335	6.049620542949909	8.656231426156834	11.765292593609072	14.40436581671918	17.28440678737237
Clasp1	1.4414414414414414	0.3415248355805283	0.44811611744227664	0.5882289800889766	1.0355863073455298	1.630052452853463	2.417168661412717	3.612574862393971	5.265331436226785	8.984502942716874	12.918614975205498	17.746212081250267
Clcn1	0.8008008008008007	0.32241726001036036	0.38591896725951774	0.46574766773663495	0.5185421930807264	0.6356882987817022	0.8515588044143115	1.3083141367404363	2.650298335773954	4.8072912599967195	7.796087879844215	12.65759059347476
Cpeb2	0.20020020020020018	0.13462715670295664	0.1430274140256207	0.16204250643979354	0.17560884774410387	0.1860434670196004	0.1988237342243604	0.21069363359401921	0.21789137811428563	0.22818636759068678	0.2532517605663088	0.27419343288269427
Dctn4	0.3203203203203203	0.22009873669667	0.2362008564063215	0.2742984047555661	0.30374571596057043	0.3295287620601614	0.35887905851694224	0.3918224133732176	0.4534896305331317	0.5209210714014385	0.6049406538800661	0.6860961475767817
Eya4	1.2012012012012012	0.42772104981385217	0.49340461288910575	0.668042484813022	0.81355325371324	1.1582189788646677	1.551751550546346	3.0231528011652564	4.88725682989409	7.5044979172759145	11.13172592809605	16.27711367436713
Fbxo31	0.6806806806806807	0.37831155242399706	0.4138241425799784	0.5021332528544322	0.571008902365846	0.6145528320839608	0.6690418885198606	0.737171592367367	0.7966227482134748	0.9421311813355552	1.1743007738316469	1.641461369220655
Fn1	4.804804804804805	0.900098973392801	1.7670635466106919	3.023464112081953	4.251604469579957	5.422889680324931	6.736424212915862	8.489841665777428	9.629215441077816	12.487570811964499	16.48491914107338	19.996516662452407
Jag2	3.2432432432432434	0.9023233069272143	1.3873617233245488	2.544854029210705	3.651861117765687	4.9145648315732595	7.166139376836585	8.637266392497962	10.795202266298745	12.372931051454787	15.530805752511638	19.473265878140808
Kif13a	3.3233233233233235	0.9641208303492652	1.329189445851706	2.382972821596646	3.817608397144556	4.5866053182133735	7.076022783444314	8.293726764965252	9.66238713228388	11.733008747140268	15.64816242816786	19.089694184975336
Ldb3	0.5205205205205206	0.2952427492756907	0.3200430293880252	0.3788800850796116	0.4339008256136402	0.5050244573937323	0.5698500153019982	0.6219364887145701	0.6631015130160577	0.7311433512426926	0.885680979708678	1.008906642040976
Lrrfip2	0.8808808808808809	0.35579148612725686	0.40257059361716935	0.4750946761734628	0.6207026280666659	0.7916039266214915	0.9081006230885129	1.0954383577096578	1.431211273273088	1.994791232169801	4.487932829404837	7.540440125236054
Map3k4	1.8018018018018018	0.47035637371252026	0.5504029254762406	0.8178790916602937	1.258626664640914	2.2051660181370827	3.1933979717580847	4.877755725337245	6.999820890943309	10.324811169352609	14.797439170277924	18.931896891504707
Mbnl1	1.4414414414414414	0.4130250907014117	0.47821707092300286	0.6977036680942004	1.093082210257706	1.7587303857799217	3.2359079272090128	5.513781705948182	7.361080140172803	11.67146288535152	15.329078579067046	19.954907608023966
Mbnl2	1.8418418418418419	0.1888569072795538	0.33378359800232726	0.736008732229081	1.7434162222331162	2.85969361217616	4.645042601800988	6.1184708652036885	8.152381995971345	10.688072302197803	15.252613684409836	17.726694631652443
Mpdz	0.20020020020020018	0.1414795138171783	0.15023674605153897	0.1689119167280391	0.18386293567628909	0.19829274831778626	0.21194755738595206	0.22438087639157747	0.23661606926552586	0.2562085965931582	0.30680115098713895	0.36652032460101847
Neb	0.08008008008008008	0.06529065603010747	0.06943794170158311	0.07316316900168296	0.07643897629361171	0.07898385873860707	0.08245321917352039	0.08495974254583967	0.08805190160712127	0.09158148881370784	0.0979041235720531	0.10173100349114174
Nfix	0.5605605605605606	0.2595549907869807	0.2983985632057371	0.33632586733229297	0.38173375511808383	0.454550545952817	0.5213693309280811	0.5830840138585806	0.6831680041996998	0.8348617928397626	1.1174294582708286	1.411010065087959
Opa1	0.12012012012012012	0.0772636979261516	0.08217875458165368	0.09349477435571953	0.09906730573620295	0.10658459992336285	0.11435099504728835	0.12273210374764948	0.13236331443861005	0.14419447502190783	0.16978485806791035	0.19512634783145197
